mean_test_score,std_test_score,mean_train_score,std_train_score,rank_test_score,params
0.5887151624097335,0.007093347022353715,0.9998832003114659,9.536654634155898e-05,112,"{'clf__C': 10, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}"
0.5887151624097335,0.007093347022353715,0.9998832003114659,9.536654634155898e-05,112,"{'clf__C': 10, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}"
0.5887151624097335,0.007093347022353715,0.9998832003114659,9.536654634155898e-05,112,"{'clf__C': 10, 'tfidf__max_df': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}"
0.5887151624097335,0.007093347022353715,0.9998832003114659,9.536654634155898e-05,112,"{'clf__C': 10, 'tfidf__max_df': 1.0, 'tfidf__max_features': 50000, 'tfidf__min_df': 2, 'tfidf__ngram_range': (1, 1)}"
0.5875396086065541,0.016968047882662683,0.9357738383716828,0.0014683707350745658,118,"{'clf__C': 3, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}"
0.5875396086065541,0.016968047882662683,0.9357738383716828,0.0014683707350745658,118,"{'clf__C': 3, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}"
0.5875396086065541,0.016968047882662683,0.9357738383716828,0.0014683707350745658,118,"{'clf__C': 3, 'tfidf__max_df': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}"
0.5875396086065541,0.016968047882662683,0.9357738383716828,0.0014683707350745658,118,"{'clf__C': 3, 'tfidf__max_df': 1.0, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}"
0.5875396086065541,0.016968047882662683,0.9357738383716828,0.0014683707350745658,118,"{'clf__C': 3, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}"
0.5875396086065541,0.016968047882662683,0.9357738383716828,0.0014683707350745658,118,"{'clf__C': 3, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}"
0.5829997910753326,0.01501505765022442,0.9501289251821061,0.0020151127587187067,124,"{'clf__C': 3, 'tfidf__max_df': 1.0, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.5829997910753326,0.01501505765022442,0.9501289251821061,0.0020151127587187067,124,"{'clf__C': 3, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.5829997910753326,0.01501505765022442,0.9501289251821061,0.0020151127587187067,124,"{'clf__C': 3, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.5829997910753326,0.01501505765022442,0.9501289251821061,0.0020151127587187067,124,"{'clf__C': 3, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.5829997910753326,0.01501505765022442,0.9501289251821061,0.0020151127587187067,124,"{'clf__C': 3, 'tfidf__max_df': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.5829997910753326,0.01501505765022442,0.9501289251821061,0.0020151127587187067,124,"{'clf__C': 3, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.5810843521872947,0.007403792500277546,0.9310129964085311,0.0020940452286922076,130,"{'clf__C': 0.1, 'tfidf__max_df': 1.0, 'tfidf__max_features': 50000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}"
0.5810843521872947,0.007403792500277546,0.9310129964085311,0.0020940452286922076,130,"{'clf__C': 0.1, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}"
0.5810843521872947,0.007403792500277546,0.9310129964085311,0.0020940452286922076,130,"{'clf__C': 0.1, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 1, 'tfidf__ngram_range': (1, 2)}"
0.5707355625312364,0.008802537903302557,0.9880542309360207,0.0011680033504492754,133,"{'clf__C': 10, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.5707355625312364,0.008802537903302557,0.9880542309360207,0.0011680033504492754,133,"{'clf__C': 10, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.5707355625312364,0.008802537903302557,0.9880542309360207,0.0011680033504492754,133,"{'clf__C': 10, 'tfidf__max_df': 1.0, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.5707355625312364,0.008802537903302557,0.9880542309360207,0.0011680033504492754,133,"{'clf__C': 10, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.5707355625312364,0.008802537903302557,0.9880542309360207,0.0011680033504492754,133,"{'clf__C': 10, 'tfidf__max_df': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.5707355625312364,0.008802537903302557,0.9880542309360207,0.0011680033504492754,133,"{'clf__C': 10, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 2)}"
0.5680036888182437,0.009200816541304538,0.9738790367919711,0.001361355075063207,139,"{'clf__C': 10, 'tfidf__max_df': 0.9, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}"
0.5680036888182437,0.009200816541304538,0.9738790367919711,0.001361355075063207,139,"{'clf__C': 10, 'tfidf__max_df': 0.9, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}"
0.5680036888182437,0.009200816541304538,0.9738790367919711,0.001361355075063207,139,"{'clf__C': 10, 'tfidf__max_df': 0.95, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}"
0.5680036888182437,0.009200816541304538,0.9738790367919711,0.001361355075063207,139,"{'clf__C': 10, 'tfidf__max_df': 0.95, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}"
0.5680036888182437,0.009200816541304538,0.9738790367919711,0.001361355075063207,139,"{'clf__C': 10, 'tfidf__max_df': 1.0, 'tfidf__max_features': 20000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}"
0.5680036888182437,0.009200816541304538,0.9738790367919711,0.001361355075063207,139,"{'clf__C': 10, 'tfidf__max_df': 1.0, 'tfidf__max_features': 50000, 'tfidf__min_df': 5, 'tfidf__ngram_range': (1, 1)}"
